year_bin,anomaly,co2_ppm,co2_radiative_forcing,eccentricity,obliquity,perihelion,insolation,global_insolation,be_ppm,VADM,solar_modulation
-372000,-6.014,199.9,-1.764,0.004,0.424,4.938,513.405,341.953,2.844,1.433,0.467
-370000,-5.85,201.9,-1.711,0.005,0.423,5.891,510.785,341.954,2.818,1.485,0.468
-368000,-7.373,204.1,-1.653,0.006,0.421,0.44,503.567,341.957,2.792,1.56,0.468
-366000,-7.492,206.3,-1.596,0.008,0.418,1.207,495.324,341.96,2.767,1.564,0.468
-364000,-7.557,201.2,-1.73,0.009,0.413,1.904,489.054,341.965,2.741,1.587,0.468
-362000,-7.443,193.5,-1.939,0.011,0.408,2.582,485.911,341.971,2.715,1.649,0.468
-360000,-7.955,185.8,-2.156,0.013,0.403,3.239,486.987,341.979,2.689,1.71,0.468
-358000,-8.401,189.55,-2.049,0.015,0.398,3.888,489.451,341.987,2.663,1.724,0.467
-356000,-8.755,199.375,-1.779,0.016,0.394,4.528,490.075,341.996,2.638,1.692,0.466
-354000,-8.767,209.2,-1.521,0.018,0.39,5.164,487.134,342.006,2.612,1.658,0.463
-352000,-7.81,212.8,-1.43,0.02,0.389,5.8,478.67,342.017,2.586,1.566,0.46
-350000,-7.471,221.1,-1.225,0.021,0.39,0.146,468.053,342.029,2.56,1.46,0.459
-348000,-7.289,220.3,-1.245,0.023,0.393,0.77,459.37,342.04,2.707,1.405,0.461
-346000,-7.838,211.9,-1.453,0.024,0.397,1.388,455.863,342.051,2.853,1.345,0.465
-344000,-8.478,205.0,-1.63,0.026,0.402,1.997,462.698,342.063,3.0,1.25,0.467
-342000,-8.755,200.7,-1.743,0.027,0.407,2.598,477.109,342.075,3.002,1.216,0.467
-340000,-7.497,250.1,-0.566,0.028,0.413,3.19,498.331,342.086,3.004,1.239,0.467
-338000,-5.082,238.567,-0.818,0.029,0.417,3.776,519.849,342.097,3.005,1.207,0.467
-336000,-3.052,263.1,-0.295,0.03,0.421,4.355,534.501,342.107,3.007,1.227,0.467
-334000,0.468,285.275,0.138,0.031,0.423,4.929,540.015,342.117,3.009,1.212,0.467
-332000,-0.648,283.25,0.1,0.032,0.423,5.501,531.26,342.126,3.011,1.218,0.467
-330000,-1.387,269.767,-0.161,0.033,0.422,6.073,514.228,342.135,3.013,1.244,0.468
-328000,-1.832,273.5,-0.087,0.034,0.419,0.361,492.271,342.143,3.015,1.295,0.468
-326000,-2.706,266.733,-0.221,0.034,0.415,0.933,472.237,342.15,3.016,1.217,0.468
-324000,-3.222,262.333,-0.31,0.035,0.41,1.51,461.149,342.156,3.018,1.198,0.466
-322000,-3.589,258.8,-0.383,0.035,0.405,2.091,458.911,342.162,3.02,1.144,0.454
-320000,-4.451,249.2,-0.585,0.036,0.401,2.674,468.265,342.167,2.273,1.167,0.439
-318000,-5.247,244.6,-0.685,0.036,0.397,3.26,482.994,342.171,2.233,1.102,0.425
-316000,-4.393,256.467,-0.431,0.036,0.395,3.85,498.369,342.174,2.193,1.083,0.419
-314000,-3.206,251.95,-0.526,0.036,0.394,4.44,509.003,342.176,2.153,0.999,0.415
-312000,-4.065,250.067,-0.567,0.036,0.394,5.028,508.602,342.177,2.112,1.042,0.413
-310000,-4.573,238.4,-0.822,0.036,0.396,5.615,500.055,342.177,2.072,1.13,0.412
-308000,-5.491,229.067,-1.036,0.036,0.399,4.103,484.709,342.176,2.032,1.117,0.41
-306000,-5.458,235.3,-0.892,0.036,0.403,0.493,469.414,342.175,1.992,1.094,0.407
-304000,-5.723,246.5,-0.643,0.036,0.407,1.067,460.843,342.171,1.952,1.128,0.405
-302000,-4.69,238.1,-0.829,0.036,0.411,1.636,460.179,342.167,1.911,1.19,0.404
-300000,-5.678,237.55,-0.841,0.035,0.414,2.199,471.109,342.162,1.871,1.19,0.401
-298000,-5.672,227.7,-1.068,0.035,0.416,2.76,488.369,342.155,1.831,1.163,0.396
-296000,-6.569,217.1,-1.323,0.034,0.418,3.316,508.61,342.147,1.791,1.11,0.39
-294000,-5.871,212.9,-1.427,0.033,0.419,3.87,525.994,342.138,1.75,1.075,0.384
-292000,-5.26,206.35,-1.595,0.032,0.418,4.422,533.642,342.128,1.71,1.078,0.378
-290000,-4.59,212.35,-1.441,0.031,0.417,4.972,532.165,342.117,1.67,1.014,0.375
-288000,-2.966,227.65,-1.069,0.03,0.414,5.52,519.443,342.106,1.698,1.014,0.374
-286000,-2.291,230.933,-0.992,0.029,0.412,6.066,501.902,342.094,1.727,0.994,0.378
-284000,-2.239,227.2,-1.08,0.028,0.408,0.326,483.508,342.083,1.756,1.075,0.382
-282000,-2.448,231.3,-0.984,0.027,0.405,0.865,468.299,342.072,1.784,1.057,0.387
-280000,-3.094,219.5,-1.264,0.025,0.401,1.397,460.587,342.061,1.812,1.093,0.389
-278000,-3.412,207.75,-1.558,0.024,0.398,1.925,458.725,342.05,1.841,1.062,0.39
-276000,-3.437,197.7,-1.824,0.023,0.396,2.439,463.574,342.042,1.87,0.969,0.39
-274000,-5.162,196.25,-1.863,0.022,0.394,2.945,471.445,342.034,1.898,0.972,0.392
-272000,-5.604,192.15,-1.976,0.021,0.394,3.44,480.863,342.028,1.926,1.042,0.396
-270000,-5.818,191.75,-1.987,0.021,0.394,3.924,489.732,342.024,1.955,1.046,0.4
-268000,-6.179,190.7,-2.017,0.021,0.396,4.402,496.574,342.023,1.97,1.043,0.403
-266000,-5.858,200.2,-1.756,0.021,0.399,4.873,501.317,342.023,1.985,1.115,0.402
-264000,-4.739,199.9,-1.764,0.021,0.403,5.346,502.589,342.027,2.0,0.96,0.401
-262000,-4.134,228.1,-1.058,0.022,0.408,5.82,501.298,342.032,1.972,0.982,0.4
-260000,-3.678,209.733,-1.508,0.023,0.413,2.113,496.79,342.041,1.945,1.099,0.402
-258000,-3.295,206.75,-1.584,0.024,0.418,0.506,490.92,342.052,1.918,1.193,0.406
-256000,-2.791,202.95,-1.683,0.026,0.422,1.002,485.525,342.066,1.89,1.326,0.407
-254000,-2.559,199.0,-1.789,0.028,0.425,1.505,482.589,342.082,1.862,1.286,0.405
-252000,-2.142,195.833,-1.874,0.03,0.426,2.018,485.419,342.1,1.835,1.223,0.402
-250000,-3.664,207.05,-1.576,0.032,0.426,2.536,493.216,342.12,1.808,1.268,0.399
-248000,-4.462,214.7,-1.382,0.033,0.423,3.065,506.365,342.141,1.78,1.252,0.383
-246000,-4.672,224.4,-1.146,0.035,0.419,3.601,520.377,342.163,1.465,1.134,0.35
-244000,-2.714,234.1,-0.92,0.037,0.414,4.148,529.348,342.186,1.15,1.071,0.345
-242000,-0.681,265.4,-0.248,0.039,0.408,4.704,530.296,342.209,1.727,1.085,0.371
-240000,-1.611,267.3,-0.21,0.041,0.401,5.27,516.725,342.231,2.305,1.171,0.411
-238000,-2.048,247.9,-0.613,0.042,0.395,5.844,493.92,342.253,2.058,1.272,0.417
-236000,-1.934,243.2,-0.715,0.043,0.39,2.239,465.307,342.274,1.81,1.274,0.407
-234000,-2.011,246.233,-0.649,0.045,0.387,0.733,439.453,342.294,1.809,1.282,0.4
-232000,-3.683,241.1,-0.762,0.046,0.386,1.326,426.389,342.312,1.808,1.28,0.402
-230000,-3.431,235.967,-0.877,0.047,0.386,1.919,426.638,342.328,1.806,1.369,0.402
-228000,-3.47,224.5,-1.144,0.048,0.39,2.51,445.573,342.342,1.805,1.32,0.401
-226000,-3.698,234.367,-0.913,0.049,0.395,3.096,474.494,342.353,1.804,1.246,0.398
-224000,-4.313,209.5,-1.514,0.049,0.401,3.676,507.75,342.362,1.802,1.17,0.395
-222000,-3.399,207.2,-1.573,0.049,0.408,4.251,535.876,342.37,1.801,1.128,0.392
-220000,-5.313,211.6,-1.46,0.05,0.414,4.817,547.678,342.374,1.8,1.131,0.391
-218000,-4.157,227.3,-1.077,0.05,0.42,5.379,545.171,342.376,1.738,1.226,0.389
-216000,-2.841,249.367,-0.582,0.05,0.424,5.935,526.372,342.377,1.677,1.225,0.384
-214000,-1.58,242.95,-0.721,0.05,0.426,0.205,501.817,342.376,1.615,1.211,0.376
-212000,-0.908,247.3,-0.626,0.05,0.427,0.755,479.259,342.374,1.553,1.14,0.359
-210000,-2.112,248.95,-0.59,0.049,0.426,1.305,463.907,342.369,1.33,1.098,0.358
-208000,-3.059,243.68,-0.705,0.049,0.423,1.857,462.718,342.364,1.622,1.169,0.372
-206000,-2.296,233.22,-0.94,0.049,0.419,2.41,471.671,342.357,1.914,1.245,0.404
-204000,-2.813,232.68,-0.952,0.048,0.414,2.967,490.315,342.349,2.206,1.236,0.427
-202000,-2.953,247.6,-0.62,0.048,0.409,3.527,510.373,342.341,2.498,1.197,0.441
-200000,-2.965,245.0,-0.676,0.047,0.404,4.091,523.75,342.331,2.79,1.057,0.446
-198000,-1.996,240.867,-0.767,0.047,0.399,4.658,527.315,342.322,2.618,1.005,0.441
-196000,-1.885,236.733,-0.86,0.046,0.396,5.227,515.284,342.311,2.446,0.985,0.429
-194000,-1.782,223.25,-1.173,0.045,0.393,5.798,494.605,342.299,2.274,0.916,0.415
-192000,-3.21,218.0,-1.301,0.044,0.392,2.18,469.84,342.288,2.102,0.84,0.395
-190000,-3.754,225.85,-1.111,0.044,0.392,0.655,448.417,342.276,1.93,0.683,0.384
-188000,-2.74,231.3,-0.984,0.043,0.393,1.222,438.56,342.262,2.168,0.602,0.386
-186000,-4.631,210.7,-1.483,0.042,0.396,1.787,439.447,342.249,2.405,0.653,0.396
-184000,-3.465,203.4,-1.672,0.041,0.399,2.348,454.486,342.235,2.25,0.71,0.399
-182000,-4.746,198.9,-1.791,0.04,0.403,2.904,476.607,342.221,2.095,0.779,0.395
-180000,-4.217,215.45,-1.364,0.039,0.407,3.455,501.757,342.206,1.94,0.913,0.394
-178000,-4.634,207.7,-1.56,0.038,0.411,4.003,523.515,342.192,1.853,1.132,0.394
-176000,-5.421,189.75,-2.043,0.037,0.415,4.541,534.638,342.178,1.767,1.266,0.394
-174000,-4.668,193.15,-1.948,0.035,0.418,5.074,536.347,342.165,1.68,1.301,0.421
-172000,-5.52,197.7,-1.824,0.034,0.42,5.601,526.502,342.151,3.23,1.292,0.44
-170000,-4.029,197.8,-1.821,0.033,0.421,6.122,511.601,342.138,2.715,1.2,0.454
-168000,-4.678,196.6,-1.854,0.032,0.421,0.353,495.174,342.127,2.2,1.269,0.436
-166000,-5.391,185.25,-2.172,0.031,0.42,0.861,481.131,342.115,2.095,1.329,0.425
-164000,-5.34,190.85,-2.012,0.03,0.417,1.366,473.199,342.105,2.04,1.351,0.422
-162000,-3.929,200.4,-1.751,0.029,0.414,1.868,470.402,342.097,2.007,1.348,0.418
-160000,-3.858,193.45,-1.94,0.029,0.409,2.368,473.854,342.09,1.973,1.253,0.415
-158000,-4.548,186.5,-2.136,0.028,0.405,2.867,480.344,342.085,1.94,1.331,0.413
-156000,-3.649,189.0,-2.064,0.028,0.4,3.369,488.476,342.082,1.875,1.415,0.409
-154000,-4.746,189.38,-2.054,0.028,0.396,3.876,495.837,342.082,1.81,1.296,0.401
-152000,-3.9,197.54,-1.828,0.028,0.393,4.385,499.649,342.084,1.773,1.132,0.393
-150000,-3.626,202.35,-1.699,0.028,0.392,4.898,499.742,342.088,1.737,1.174,0.39
-148000,-3.693,202.145,-1.705,0.029,0.392,5.421,494.172,342.095,1.746,1.222,0.392
-146000,-4.395,195.81,-1.875,0.03,0.394,5.945,485.261,342.104,1.755,1.312,0.397
-144000,-3.373,193.59,-1.936,0.031,0.398,2.284,474.438,342.115,1.764,1.422,0.401
-142000,-3.274,195.305,-1.889,0.032,0.403,0.719,464.986,342.127,1.773,1.459,0.403
-140000,-3.735,196.51,-1.856,0.033,0.408,1.252,461.425,342.14,1.782,1.365,0.402
-138000,-3.426,192.75,-1.959,0.035,0.413,1.785,464.356,342.155,1.792,1.286,0.4
-136000,-3.39,198.865,-1.792,0.036,0.418,2.32,477.295,342.17,1.801,1.267,0.398
-134000,-3.867,203.74,-1.663,0.037,0.421,2.856,496.22,342.185,1.81,1.215,0.397
-132000,-3.848,217.585,-1.311,0.038,0.423,3.395,518.545,342.201,1.83,1.129,0.401
-130000,-3.231,231.51,-0.979,0.039,0.424,3.938,538.305,342.216,2.05,1.103,0.405
-128000,-1.336,257.932,-0.401,0.04,0.422,4.484,546.972,342.231,2.003,1.116,0.409
-126000,0.423,277.311,-0.013,0.041,0.419,5.035,543.971,342.244,1.957,1.153,0.406
-124000,1.078,274.993,-0.058,0.042,0.414,5.594,524.734,342.255,1.91,1.161,0.403
-122000,1.269,277.338,-0.013,0.043,0.409,6.158,497.49,342.265,1.863,1.149,0.396
-120000,0.88,278.335,0.006,0.043,0.403,0.447,468.249,342.272,1.817,1.038,0.388
-118000,0.284,271.97,-0.117,0.044,0.398,1.025,444.504,342.277,1.77,0.975,0.381
-116000,-0.117,275.577,-0.047,0.044,0.393,1.611,435.387,342.28,1.782,0.936,0.377
-114000,-0.677,274.583,-0.066,0.044,0.391,2.199,438.823,342.28,1.795,0.883,0.376
-112000,-0.943,267.075,-0.214,0.044,0.39,2.79,457.231,342.278,1.808,0.865,0.375
-110000,-1.059,259.28,-0.373,0.043,0.391,3.38,481.623,342.273,1.82,0.845,0.378
-108000,-1.415,245.087,-0.674,0.043,0.394,3.968,504.818,342.267,1.905,0.862,0.383
-106000,-0.684,238.385,-0.822,0.042,0.398,4.552,520.796,342.259,1.99,0.868,0.392
-104000,-0.707,246.99,-0.633,0.042,0.403,5.129,522.215,342.249,2.075,0.876,0.381
-102000,-0.731,242.44,-0.732,0.041,0.408,5.701,513.872,342.237,1.61,0.841,0.369
-100000,-0.932,240.633,-0.772,0.04,0.413,4.172,497.942,342.225,1.62,0.897,0.354
-98000,-1.049,245.497,-0.665,0.039,0.417,0.545,482.126,342.212,1.63,0.869,0.355
-96000,-1.38,241.797,-0.746,0.038,0.421,1.099,473.126,342.198,1.64,0.819,0.388
-94000,-1.695,244.957,-0.677,0.037,0.423,1.652,471.661,342.184,3.095,0.878,0.391
-92000,-1.38,238.593,-0.818,0.036,0.423,2.199,480.679,342.17,1.64,0.981,0.398
-90000,-1.681,232.44,-0.958,0.035,0.423,2.745,494.953,342.157,1.64,1.066,0.371
-88000,-1.481,229.39,-1.028,0.034,0.421,3.29,511.011,342.143,1.64,1.148,0.375
-86000,-1.963,221.62,-1.213,0.032,0.418,3.834,523.837,342.129,1.627,1.172,0.378
-84000,-1.636,228.943,-1.039,0.031,0.414,4.38,527.377,342.116,1.613,1.302,0.38
-82000,-0.991,245.158,-0.673,0.03,0.41,4.924,522.702,342.104,1.6,1.314,0.383
-80000,-1.2,236.055,-0.875,0.029,0.405,5.473,508.213,342.092,1.68,1.254,0.386
-78000,-1.385,231.164,-0.987,0.028,0.4,6.023,489.736,342.081,1.737,1.242,0.393
-76000,-1.889,226.848,-1.088,0.027,0.396,0.291,471.328,342.07,1.793,1.3,0.398
-74000,-2.377,244.016,-0.698,0.025,0.393,0.844,456.579,342.06,1.85,1.283,0.403
-72000,-2.432,234.05,-0.921,0.024,0.391,1.398,450.289,342.051,1.907,1.231,0.408
-70000,-2.312,235.432,-0.889,0.023,0.39,1.954,450.827,342.043,1.963,1.261,0.412
-68000,-3.582,215.546,-1.361,0.022,0.391,2.504,459.598,342.035,2.02,1.268,0.378
-66000,-8.177,203.142,-1.678,0.021,0.393,3.051,472.152,342.028,1.145,1.143,0.196
-64000,-8.589,202.26,-1.702,0.02,0.396,3.594,486.214,342.021,0.27,1.096,0.178
-62000,-8.582,199.982,-1.762,0.019,0.4,4.128,498.65,342.014,1.575,1.061,0.209
-60000,-6.905,206.845,-1.582,0.018,0.406,4.653,506.538,342.009,1.83,1.134,0.393
-58000,-5.546,220.236,-1.246,0.018,0.411,5.166,510.621,342.003,2.085,1.262,0.42
-56000,-6.127,220.86,-1.231,0.017,0.416,5.672,510.175,341.998,2.34,1.393,0.436
-54000,-6.255,211.702,-1.458,0.016,0.421,6.167,507.709,341.994,2.287,1.536,0.443
-52000,-5.603,220.057,-1.25,0.015,0.424,0.364,504.228,341.99,2.235,1.588,0.442
-50000,-6.411,215.58,-1.36,0.015,0.426,0.837,500.986,341.986,2.197,1.513,0.439
-48000,-6.915,204.023,-1.655,0.014,0.426,1.305,498.62,341.984,2.158,1.497,0.434
-46000,-6.679,205.534,-1.616,0.014,0.425,1.769,497.141,341.983,2.12,1.371,0.427
-44000,-6.534,215.742,-1.356,0.014,0.422,2.23,496.565,341.982,2.07,1.224,0.421
-42000,-6.893,204.855,-1.633,0.014,0.418,2.694,496.434,341.982,2.18,1.024,0.417
-40000,-7.134,203.038,-1.681,0.014,0.412,3.171,496.432,341.983,2.29,0.874,0.397
-38000,-6.867,200.362,-1.752,0.014,0.406,3.658,496.04,341.985,1.8,0.722,0.387
-36000,-6.103,209.006,-1.526,0.015,0.4,4.159,494.132,341.987,1.993,0.764,0.381
-34000,-6.704,202.19,-1.703,0.015,0.394,4.674,490.598,341.989,2.187,0.743,0.402
-32000,-6.858,197.417,-1.831,0.016,0.39,5.207,484.373,341.992,2.38,0.953,0.413
-30000,-7.113,193.897,-1.928,0.016,0.388,5.751,476.529,341.996,2.122,1.071,0.423
-28000,-6.311,189.23,-2.058,0.017,0.388,2.118,468.191,341.999,2.31,1.079,0.419
-26000,-7.005,190.919,-2.01,0.018,0.39,0.585,461.414,342.002,2.11,1.11,0.415
-24000,-7.958,184.502,-2.193,0.018,0.393,1.156,459.501,342.006,1.91,1.126,0.407
-22000,-7.532,188.308,-2.084,0.019,0.398,1.726,462.703,342.009,1.86,1.27,0.409
-20000,-7.019,189.112,-2.061,0.019,0.406,2.502,478.375,342.013,2.068,1.273,0.423
-18000,-6.227,190.785,-2.014,0.019,0.412,3.118,495.408,342.015,2.389,1.377,0.436
-16000,-5.038,202.24,-1.709,0.02,0.417,3.687,511.348,342.016,2.339,1.443,0.442
-14000,-3.487,230.114,-1.013,0.02,0.42,4.257,523.016,342.016,2.248,1.436,0.436
-12000,-2.551,242.036,-0.742,0.02,0.422,4.829,527.328,342.015,1.955,1.571,0.427
-10000,-1.583,263.262,-0.292,0.019,0.423,5.403,523.369,342.014,1.844,1.701,0.421
-8000,-0.129,261.722,-0.323,0.019,0.422,4.804,512.887,342.012,1.832,1.752,0.419
-6000,0.098,261.081,-0.336,0.019,0.419,0.28,499.49,342.009,1.759,1.846,0.414
-4000,-0.021,268.554,-0.185,0.018,0.416,0.868,487.232,342.005,1.655,1.771,0.412
-2000,-0.213,275.342,-0.051,0.017,0.412,1.461,479.259,342.0,1.706,1.952,0.409
0,-0.174,303.439,0.454,0.016,0.406,2.214,476.917,341.994,1.854,1.368,0.397
2000,0.92,395.467,1.881,0.016,0.404,2.545,478.17,341.992,1.85,0.773,0.397
